Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
70.495,16182,18305,-1.5418658691406248,-4.563348364257812,11.391611499023437
70.503,16671,17108,-1.867477294921875,-3.801992236328125,9.332598071289063
70.51,17065,16511,-4.046200805664062,16.11297717285156,18.023550097656248
70.518,17225,15693,-1.608903515625,-2.849099975585937,25.64668818359375
70.526,17620,13565,-4.707000463867187,-2.403778466796875,29.71204260253906
70.533,17138,12399,-17.041927416992188,7.704540942382812,30.55480158691406
70.541,17620,11896,-25.503036083984373,-4.903325,4.141968872070312
70.549,16982,13421,-20.547038647460937,-13.541604589843748,6.660669018554687
70.556,17002,15854,-9.270348828125,15.265429785156249,-0.033518823242187495
70.564,16861,19185,39.7245939453125,20.8008240234375,-98.9475662109375
70.572,17244,20977,41.76445375976562,-13.541604589843748,79.50186032714844
70.579,17654,21720,25.95793439941406,14.609418530273437,5.889736083984375
70.587,17718,23203,2.849099975585937,6.986280444335937,1.2114660400390624
70.595,18345,22979,1.3838485595703125,-18.344373120117186,-13.436259716796874
70.602,17756,24377,-0.9864110839843749,12.330138549804687,-27.265168505859375
70.61,18102,24101,-10.946289990234375,2.96881005859375,-18.516755639648437
70.618,16578,24514,-20.772093603515625,-4.6255976074218745,-1.6519991455078125
70.625,15280,24528,-20.518308227539062,7.6997525390625,3.825934252929687
70.633,14219,24543,-27.44712783203125,1.924938134765625,-9.332598071289063
70.641,13803,24585,-9.777919580078125,-3.9169139160156248,-16.68279716796875
70.648,14022,24110,-0.0047884033203125,6.9336080078124995,-24.621969873046872
70.656,13928,24650,15.150508105468749,-1.5562310791015623,-5.2433016357421875
70.664,14093,22885,-14.369998364257812,-7.211335400390625,25.42163322753906
70.671,12956,21047,-46.385262963867184,-1.9919757812499999,42.80832568359375
70.679,12594,18018,-55.5071712890625,-2.0446482177734375,14.72912861328125
70.686,12082,15342,-10.09395419921875,-14.283807104492187,23.726538452148436
70.694,12558,12620,16.539145068359375,4.975151049804687,36.904224389648434
70.702,13262,10617,18.631677319335935,6.766013891601562,27.767950854492184
70.709,14014,9994,10.486603271484375,-0.39743747558593745,17.468095312499997
70.717,14741,9997,-2.3319524169921872,-1.8722656982421875,24.45916416015625
70.725,15070,10713,-7.714117749023437,3.294421484375,22.294805859375
70.732,15972,10695,-12.497732666015624,-1.1156979736328125,22.52943762207031
70.74,15976,11015,-15.002067602539062,8.169016064453125,14.81053146972656
70.748,16902,11209,-4.165910888671875,5.157110375976562,13.723563916015625
70.755,17282,11712,0.9050082275390624,0.33039982910156246,18.013973291015624
70.763,17778,12314,-1.6041151123046875,7.115567333984375,12.62223115234375
70.771,17725,13206,-7.1778165771484375,0.12449848632812499,0.0143652099609375
70.778,16241,14937,-36.42538405761719,8.307879760742187,-14.140155004882812
70.786,13807,16596,-48.037262109375,-0.430956298828125,-30.45903352050781
70.794,11392,19225,-14.484920043945312,-4.57771357421875,-44.37892197265625
70.801,11378,19945,6.68461103515625,-2.940079638671875,-13.905523242187499
70.809,11323,20757,-2.9496564453125,-12.73715283203125,42.44919543457031
70.817,12471,20684,-5.1523219726562495,-1.2976572998046874,-10.86009873046875
70.824,12764,20346,-10.433930834960936,3.4620156005859375,-24.516624999999998
70.832,12892,19888,6.60799658203125,-0.7805097412109374,-4.8650177734375
70.84,12912,18999,-1.6232687255859375,2.365471240234375,-3.77326181640625
70.847,12775,18531,-2.73896669921875,0.7757213378906249,4.917690209960937
70.855,12791,17450,-11.975796704101562,-1.85790048828125,9.011775048828124
70.863,12270,17748,-23.348254589843748,4.92247861328125,9.533711010742186
70.87,12529,17414,-17.79849514160156,12.339715356445312,23.21896770019531
70.929,13088,14543,13.661314672851562,8.427589843749999,12.20085166015625
70.937,13277,15017,-5.1714755859374995,6.153098266601562,5.161898779296875
70.944,13817,15075,-11.559205615234374,-5.683834741210937,3.3710359375
70.952,13595,15490,-19.196708911132813,10.1131078125,0.9241618408203125
70.96,13487,16101,-18.282123876953126,17.559074975585936,4.027047192382812
70.967,13297,16893,-6.885723974609375,-5.348646508789062,-4.477157104492187
70.975,13277,17663,-0.488417138671875,5.5258174316406246,4.7117888671875
70.983,13367,17414,-7.551312036132812,4.060566015625,12.555193505859375
70.99,13179,17719,-11.042058056640624,-8.719682446289061,5.999869360351562
70.998,13664,17284,-11.089942089843749,9.892841259765625,10.299855541992187
71.006,13461,17704,-9.4618849609375,1.9297265380859374,6.828263134765624
71.013,13766,17610,-13.110648291015623,-7.062894897460937,3.0310593017578125
71.021,13556,17842,-12.04762275390625,-4.65432802734375,9.236830004882812
71.028,13426,18133,-11.731588134765625,-4.434061474609375,12.12423720703125
71.036,13256,18032,-18.765752612304688,-1.599326708984375,18.962077148437498
71.044,13019,17517,-23.017854760742186,7.369352709960937,21.49514250488281
71.052,13052,16276,-10.180145458984374,-7.809885815429687,15.978901879882812
71.059,12937,15878,-4.620809204101562,6.339845996093749,16.49604943847656
71.067,13310,15697,-6.847416748046874,7.953537915039062,7.9104422851562495
71.075,13068,17024,-2.0733786376953125,1.7764976318359373,10.611101757812499
71.082,13485,16969,-6.507440112304687,6.89530078125,24.047361474609374
71.141,13574,21647,-0.4261678955078125,2.1308394775390624,-2.327164013671875
71.149,13548,22838,0.43574470214843747,-4.314351391601562,-6.37815322265625
71.156,13942,23553,5.109226342773437,2.001552587890625,-7.675810522460937
71.164,14216,24173,10.97502041015625,-0.3591302490234375,-6.7085530517578125
71.172,14622,24658,11.238382592773437,3.7205893798828122,-0.181959326171875
71.179,14979,24439,2.27927998046875,-4.932055419921875,9.787496386718749
71.187,14771,24713,-5.099649536132812,2.5522189697265625,10.050858569335936
71.195,14745,23900,-15.203180541992186,-4.783614916992187,8.705317236328124
71.202,14131,24502,-4.5585599609375,-9.634267480468749,10.635043774414061
71.21,14733,24538,20.714632763671872,0.6847416748046875,7.455543969726562
71.217,15122,25189,16.074669946289063,7.292738256835937,2.7964275390625
71.225,15898,25516,13.340491650390625,3.189076611328125,9.797073193359374
71.233,16431,25195,9.773131176757811,16.065093139648436,30.530859570312497
71.24,16522,23247,-0.948103857421875,-13.551181396484374,16.87912170410156
71.248,16371,20047,-7.125144140624999,-22.56774484863281,26.211719775390623
71.256,15857,18016,-28.898014038085936,12.033257543945313,36.324827587890624
71.263,16091,16764,-23.185448876953124,8.465897070312499,2.9735984619140625
71.271,15961,17573,-1.2497732666015624,-5.837063647460937,-10.9175595703125
71.279,16908,18517,15.466542724609374,9.706093530273437,-9.04050546875
71.286,17322,20535,30.923508642578124,-3.744531396484375,-32.06793703613281
71.294,18098,21820,13.412317700195311,-6.100425830078125,3.6822821533203123
71.302,18410,22886,-0.9097966308593749,4.42448466796875,1.1061211669921875
71.309,18571,23536,-1.714248388671875,4.0222587890625,0.33039982910156246
71.317,18700,23071,4.352658618164062,-2.8012159423828122,8.987833032226561
71.325,18594,21630,15.428235498046874,3.859453076171875,26.891673046875
71.332,19035,17748,7.101202124023437,-1.7860744384765623,24.411280126953123
71.34,18493,15033,-23.84624853515625,5.453991381835937,33.72472458496094
71.348,18584,13152,-42.37736938476562,1.93451494140625,12.421118212890624
71.355,18038,12995,-31.392772167968747,-6.335057592773437,-13.833697192382811
71.363,18207,12940,-13.934253662109374,9.011775048828124,27.317840942382812
71.371,18472,12500,2.6431986328124997,8.757989672851561,24.851813232421872
71.378,18730,11611,-2.5761609863281247,-2.480392919921875,18.52154404296875
71.386,18977,10279,-18.205509423828126,2.73896669921875,13.196839550781249
71.394,18762,9983,-19.742586889648436,9.892841259765625,13.436259716796874
71.401,19032,9976,-9.916783276367187,-1.0917559570312498,22.907721484375
71.409,18266,10643,-2.7964275390625,-2.844311572265625,19.187132104492186
71.417,17868,10894,-22.213403002929685,-5.204994409179688,6.0908490234374995
71.424,17021,11021,-20.61407629394531,-8.240842114257813,17.535132958984374
71.432,16983,11167,-5.439626171875,3.23696064453125,12.39238779296875
71.44,17205,11672,-0.12449848632812499,-1.0917559570312498,-3.859453076171875
71.447,17518,12717,1.426944189453125,-4.92247861328125,-0.4644751220703125
71.455,18033,13557,7.1586629638671875,-6.7037646484375,-0.0909796630859375
71.463,18102,14695,7.838616235351562,-0.51714755859375,-5.286397265624999
71.47,18446,14677,-9.0788126953125,-2.35589443359375,-6.880935571289062
71.478,17110,15010,-22.73533896484375,-11.9518546875,4.678270043945313
71.486,15390,15267,-51.05395620117187,-2.7198130859375,-22.673089721679688
71.493,13070,15963,-47.26154077148437,-2.6288334228515624,-31.790209643554686
71.501,11925,16748,-15.6293484375,-6.081272216796875,-6.507440112304687
71.509,12040,17329,56.68511850585937,7.4603323730468745,-24.037784667968747
71.516,12591,16863,3.4620156005859375,-1.1061211669921875,12.16254443359375
71.524,13200,14677,-13.321338037109374,0.296881005859375,17.20473312988281
71.532,13227,13239,-23.630770385742185,-5.377376928710937,19.316418994140623
71.539,13549,12320,-17.132907080078123,-4.6064439941406246,-8.772354882812499
71.547,13267,12948,-0.9624690673828125,5.68862314453125,-4.80755693359375
71.555,13618,14291,12.133814013671874,3.6439749267578123,-11.568782421875
71.562,13555,16445,11.966219897460936,-3.6056677001953124,-5.5832782714843745
71.57,13624,17452,-4.44363828125,4.42448466796875,19.891027392578124
71.578,13617,16343,-19.627665209960938,-2.2553379638671873,27.27953371582031
71.585,13514,14373,-33.19321181640625,-6.53138212890625,22.802376611328125
71.593,13596,12210,-28.65859387207031,-3.0310593017578125,21.58612216796875
71.601,13335,11691,-9.5001921875,-2.3319524169921872,13.986926098632813
71.608,13715,11287,4.592078784179687,-3.438073583984375,5.176263989257812
