Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
58.894,18667,20829,-7.685387329101562,0.6607996582031249,6.488286499023437
58.902,18957,20498,-7.244854223632812,0.699106884765625,6.344634399414062
58.91,18638,20829,-6.938396411132812,0.7948749511718749,6.167463476562499
58.917,18955,20743,-6.828263134765624,1.0295067138671874,6.095637426757812
58.925,18856,20832,-6.83783994140625,1.1827356201171875,5.837063647460937
58.933,18947,20833,-6.976703637695312,1.197100830078125,5.908889697265625
58.94,18951,20766,-7.350199096679687,1.216254443359375,6.105214233398437
58.948,18896,20832,-7.838616235351562,1.1875240234375,6.311115576171875
58.956,18945,20498,-8.398859423828124,0.86191259765625,6.641515405273437
58.963,18655,20831,-8.892064965820312,0.6464344482421874,6.79953271484375
58.971,18941,20499,-9.131485131835937,0.6464344482421874,7.015010864257812
58.979,18621,20834,-8.786720092773438,0.6416460449218749,6.981492041015625
58.986,18936,20761,-8.125920434570313,0.6177040283203125,6.847416748046874
58.994,18855,20834,-7.455543969726562,0.70868369140625,6.4356140625
59.002,18928,20833,-6.928819604492187,0.8714894042968749,6.133944653320312
59.009,18932,20744,-6.6319385986328125,1.005564697265625,5.736507177734374
59.017,18854,20836,-6.68461103515625,0.0047884033203125,5.588066674804687
59.025,18928,20477,-7.206546997070312,1.3407529296874998,5.65031591796875
59.032,18614,20837,-7.723694555664062,1.24498486328125,6.009446166992187
59.04,18922,20504,-8.264784130859374,1.024718310546875,6.536170532226562
59.048,18607,20834,-8.734047656249999,0.8667010009765624,6.87614716796875
59.055,18915,20761,-9.0021982421875,0.86191259765625,7.105990527343749
59.063,18838,20836,-9.030928662109375,0.74699091796875,7.086836914062499
59.071,18909,20837,-8.805873706054687,0.6081272216796875,6.6271501953125
59.078,18908,20751,-8.422801440429687,0.6416460449218749,6.066907006835937
59.086,18842,20836,-8.001421948242188,0.718260498046875,5.674257934570313
59.094,18905,20481,-7.589619262695312,0.8188169677734375,5.530605834960937
59.101,18601,20834,-7.082048510742187,0.8762778076171874,5.468356591796875
59.109,18902,20507,-7.029376074218749,1.01514150390625,5.7317187744140625
59.116,18606,20834,-7.034164477539062,1.0869675537109373,4.917690209960937
59.124,18906,20765,-7.187393383789062,0.9097966308593749,6.440402465820312
59.132,18840,20833,-7.335833886718749,0.814028564453125,6.64630380859375
59.139,18906,20835,-7.522581616210937,0.7565677246093749,6.756437084960937
59.147,18908,20722,-7.805097412109374,0.622492431640625,6.842628344726562
59.155,18813,20836,-7.805097412109374,0.5793968017578125,6.9719152343749995
59.162,18906,20453,-7.886500268554687,0.5793968017578125,6.842628344726562
59.17,18581,20835,-7.867346655273437,0.488417138671875,6.6702458251953125
59.178,18905,20407,-7.752424975585937,0.49320554199218747,6.641515405273437
59.186,18512,20837,-7.589619262695312,0.5746083984375,6.5218053222656245
59.193,18906,20663,-7.52737001953125,0.679953271484375,6.282385156249999
59.201,18743,20832,-7.4028715332031245,0.9433154541015625,6.028599780273437
59.209,18902,20838,-7.3932947265625,1.158793603515625,6.114791040039062
59.216,18908,20824,-7.369352709960937,1.2880804931640624,5.95677373046875
59.224,18894,20836,-7.570465649414062,1.2880804931640624,5.966350537109375
59.232,18906,20574,-7.771578588867187,1.24498486328125,6.100425830078125
59.239,18671,20836,-8.0062103515625,1.0630255371093749,6.244077929687499
59.247,18900,20427,-8.125920434570313,0.842758984375,6.392518432617187
59.255,18521,20836,-8.183381274414062,0.7038952880859375,6.402095239257812
59.262,18898,20679,-8.25520732421875,0.5410895751953124,6.301538769531249
59.27,18746,20835,-8.164227661132813,0.6943184814453125,6.354211206054687
59.278,18894,20839,-8.039729174804688,0.6703764648437499,6.215347509765625
59.285,18895,20827,-7.972691528320312,0.7565677246093749,6.095637426757812
59.293,18886,20833,-7.790732202148437,0.82360537109375,6.177040283203125
59.3,18893,20569,-7.723694555664062,0.93852705078125,6.272808349609375
59.308,18657,20836,-7.709329345703124,0.8954314208984374,6.406883642578125
59.316,18893,20441,-7.613561279296874,0.9193734375,6.445190869140625
59.323,18524,20833,-7.656656909179687,0.8954314208984374,6.512228515625
59.331,18893,20701,-7.632714892578124,0.7326257080078125,6.665457421875
59.339,18756,20836,-7.594407666015624,0.612915625,6.58884296875
59.346,18888,20839,-7.575254052734374,0.488417138671875,6.56968935546875
59.354,18892,20805,-7.503428002929687,0.430956298828125,6.5026517089843745
59.362,18880,20839,-7.503428002929687,0.2920926025390625,6.449979272460937
59.369,18894,20542,-7.56567724609375,0.316034619140625,6.426037255859375
59.377,18641,20839,-7.493851196289062,0.40222587890625,6.392518432617187
59.385,18893,20466,-7.560888842773437,0.40222587890625,6.4739212890625
59.392,18539,20838,-7.613561279296874,0.4836287353515625,6.507440112304687
59.4,18890,20729,-7.6997525390625,0.5410895751953124,6.536170532226562
59.408,18776,20836,-7.747636572265624,0.5123591552734374,6.574477758789062
59.415,18890,20839,-7.71890615234375,0.584185205078125,6.584054565429687
59.423,18891,20781,-7.675810522460937,0.49799394531249996,6.469132885742187
59.431,18847,20833,-7.6470801025390625,0.5602431884765625,6.445190869140625
59.438,18888,20515,-7.694964135742187,0.584185205078125,6.426037255859375
59.446,18610,20833,-7.632714892578124,0.55545478515625,6.291961962890625
59.454,18885,20494,-7.656656909179687,0.6177040283203125,6.244077929687499
59.461,18559,20837,-7.6614453125,0.5698199951171875,6.368576416015625
59.469,18883,20748,-7.656656909179687,0.5698199951171875,6.320692382812499
59.477,18782,20831,-7.781155395507812,0.5123591552734374,6.287173559570312
59.484,18880,20839,-7.742848168945312,0.45010991210937495,6.426037255859375
59.492,18882,20765,-7.843404638671874,0.5219359619140624,6.445190869140625
59.5,18823,20839,-7.781155395507812,0.565031591796875,6.478709692382812
59.507,18879,20498,-7.781155395507812,0.5746083984375,6.488286499023437
59.515,18588,20833,-7.824251025390624,0.6272808349609375,6.430825659179687
59.522,18878,20508,-7.733271362304687,0.565031591796875,6.387730029296875
59.53,18563,20835,-7.790732202148437,0.44532150878906246,6.426037255859375
59.538,18874,20761,-7.613561279296874,0.39743747558593745,6.459556079101562
59.545,18799,20834,-7.632714892578124,0.411802685546875,6.392518432617187
59.553,18869,20833,-7.570465649414062,0.44053310546874996,6.315903979492187
59.561,18876,20731,-7.517793212890624,0.38786066894531246,6.387730029296875
59.568,18795,20838,-7.4794859863281244,0.507570751953125,6.387730029296875
59.576,18874,20466,-7.503428002929687,0.5698199951171875,6.325480786132812
59.584,18560,20835,-7.541735229492187,0.689530078125,6.4834980957031245
59.591,18870,20516,-7.651868505859374,0.7134720947265625,6.58884296875
59.599,18574,20837,-7.671022119140624,0.74699091796875,6.564900952148437
59.607,18871,20770,-7.7763669921875,0.7517793212890624,6.4643444824218745
59.614,18809,20830,-7.723694555664062,0.8044517578125,6.517016918945312
59.622,18869,20837,-7.785943798828124,0.8283937744140625,6.373364819335937
59.63,18869,20714,-7.709329345703124,0.8571241943359375,6.320692382812499
59.637,18767,20839,-7.809885815429687,0.8762778076171874,6.287173559570312
59.645,18867,20450,-7.876923461914062,0.8283937744140625,6.2201359130859375
59.653,18531,20836,-7.924807495117187,0.93852705078125,6.196193896484375
59.66,18865,20529,-7.958326318359375,1.1061211669921875,6.191405493164062
59.668,18582,20829,-7.9104422851562495,1.149216796875,6.1626750732421876
59.676,18864,20783,-7.785943798828124,1.3263877197265623,6.143521459960938
59.683,18809,20836,-7.752424975585937,1.3407529296874998,6.0333881835937495
59.691,18863,20835,-7.809885815429687,1.3742717529296875,6.057330200195312
59.699,18865,20689,-7.876923461914062,1.3838485595703125,6.0142345703124995
59.706,18747,20838,-7.9295958984374995,1.407790576171875,6.105214233398437
59.714,18862,20433,-7.991845141601562,1.2928688964843749,6.37815322265625
59.722,18504,20836,-8.145074047851562,1.1731588134765625,6.445190869140625
59.729,18857,20544,-8.135497241210937,1.005564697265625,6.5601125488281244
59.737,18582,20836,-8.058882788085937,0.8283937744140625,6.679822631835937
59.744,18853,20796,-7.982268334960937,0.8858546142578124,6.430825659179687
59.752,18809,20829,-7.829039428710937,0.9097966308593749,6.210559106445312
59.76,18846,20837,-7.738059765625,1.0295067138671874,6.009446166992187
59.767,18854,20671,-7.71890615234375,1.254561669921875,5.80354482421875
59.775,18722,20836,-7.747636572265624,1.4604630126953124,5.68862314453125
59.783,18853,20427,-7.6997525390625,1.5801730957031248,5.7843912109375
59.79,18491,20837,-7.671022119140624,1.608903515625,5.856217260742187
59.798,18850,20545,-7.71890615234375,1.6136919189453125,6.023811376953125
59.806,18570,20834,-7.857769848632812,1.4700398193359374,6.114791040039062
59.813,18843,20791,-7.862558251953125,1.2210428466796874,6.296750366210937
59.821,18800,20828,-7.8338278320312495,0.9720458740234375,6.263231542968749
59.829,18837,20835,-7.848193041992187,0.7278373046875,6.37815322265625
59.836,18843,20654,-7.867346655273437,0.5698199951171875,6.411672045898437
59.844,18689,20835,-7.881711865234375,0.49320554199218747,6.41646044921875
59.852,18832,20410,-7.752424975585937,0.5985504150390625,6.382941625976562
59.859,18457,20835,-7.632714892578124,0.6512228515624999,6.440402465820312
59.867,18829,20568,-7.6997525390625,0.8092401611328125,6.354211206054687
59.875,18575,20834,-7.709329345703124,1.005564697265625,6.363788012695312
59.882,18820,20802,-7.742848168945312,1.0869675537109373,6.421248852539062
59.89,18784,20829,-7.766790185546874,1.3024457031249999,6.354211206054687
59.898,18808,20836,-7.785943798828124,1.4796166259765624,6.224924316406249
59.905,18810,20634,-7.896077075195312,1.5275006591796874,6.272808349609375
59.913,18636,20833,-7.867346655273437,1.5179238525390624,6.215347509765625
59.921,18797,20515,-7.805097412109374,1.4125789794921875,6.177040283203125
59.928,18523,20836,-7.747636572265624,1.1540052001953125,6.105214233398437
59.936,18786,20491,-7.738059765625,0.8906430175781249,6.086060620117187
59.944,18453,20835,-7.723694555664062,0.5793968017578125,7.326257080078125
59.951,18772,20750,-7.71890615234375,0.4740519287109375,7.316680273437499
59.959,18677,20832,-7.7763669921875,0.44532150878906246,6.234501123046875
59.967,18748,20836,-7.742848168945312,0.51714755859375,6.253654736328125
59.974,18744,20756,-7.843404638671874,0.622492431640625,6.335057592773437
59.982,18672,20835,-7.915230688476562,0.7278373046875,6.469132885742187
59.99,18724,20498,-7.766790185546874,0.833182177734375,6.60799658203125
59.997,18424,20832,-7.752424975585937,0.8714894042968749,6.60799658203125
60.005,18708,20508,-7.771578588867187,0.8379705810546875,6.622361791992187
60.013,18393,20834,-7.68059892578125,0.8188169677734375,6.53138212890625
60.02,18696,20761,-7.671022119140624,0.7278373046875,6.4356140625
60.028,18616,20834,-7.551312036132812,0.5889736083984375,6.392518432617187
60.036,18681,20834,-7.599196069335937,0.63206923828125,6.402095239257812
60.043,18684,20735,-7.498639599609374,0.6464344482421874,6.268019946289062
60.051,18602,20838,-7.455543969726562,0.584185205078125,6.306327172851562
60.059,18672,20469,-7.4794859863281244,0.584185205078125,6.411672045898437
60.066,18353,20837,-7.575254052734374,0.6560112548828124,6.445190869140625
60.074,18665,20519,-7.599196069335937,0.6081272216796875,6.392518432617187
