Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
2.137,6011,6616,-7.970297326660156,-0.8667010009765624,5.892130285644531
2.145,5966,6667,-8.01818135986328,-0.8906430175781249,5.928043310546875
2.153,6000,6763,-7.912836486816405,-1.1468225952148436,5.80354482421875
2.212,6071,6742,-7.960720520019531,-1.0558429321289062,5.913678100585937
2.219,6028,6796,-7.807491613769531,-1.1324573852539062,5.753266589355468
2.227,6084,6798,-7.920019091796875,-1.0869675537109373,5.875370874023437
2.235,6059,6833,-7.953537915039062,-1.0606313354492187,5.887341882324218
2.243,6097,6846,-7.9272016967773435,-1.0917559570312498,5.834669445800781
2.251,6166,7004,-7.824251025390624,-1.2210428466796874,5.88015927734375
2.309,6151,7039,-7.943961108398437,-1.0271125122070313,5.839457849121094
2.317,6187,7062,-7.972691528320312,-1.0486603271484374,5.882553479003906
2.325,6187,7091,-7.821856823730468,-1.005564697265625,5.827486840820312
2.333,6210,7116,-7.987056738281249,-0.9576806640625,5.820304235839844
2.34,6220,7138,-7.936778503417968,-0.9959878906249999,5.786785412597656
2.348,6234,7167,-7.888894470214844,-1.0366893188476562,5.710170959472656
2.356,6346,7347,-7.979874133300781,-0.9169792358398436,5.805939025878906
2.415,6370,7367,-8.010998754882811,-0.7757213378906249,5.820304235839844
2.422,6400,7397,-7.996633544921875,-0.9337386474609375,5.523423229980469
2.43,6425,7387,-7.9655089233398435,-0.7805097412109374,5.7700260009765625
2.438,6443,7443,-7.963114721679687,-0.7781155395507812,5.68862314453125
2.446,6481,7405,-7.821856823730468,-0.8810662109374999,5.7317187744140625
2.454,6754,7585,-8.05648858642578,-0.9145850341796874,5.925649108886718
2.512,6779,7655,-8.032546569824218,-1.0103531005859374,5.791573815917968
2.52,6836,7615,-8.075642199707032,-1.0175357055664063,5.889736083984375
2.528,6828,7700,-8.030152368164062,-0.9792284790039062,5.899312890625
2.536,6906,7626,-8.116343627929687,-0.9983820922851562,5.9591679321289055
2.544,6883,7748,-8.097190014648437,-1.0103531005859374,5.892130285644531
2.551,7057,7930,-8.042123376464843,-0.7972691528320313,5.892130285644531
2.61,7130,7849,-8.06367119140625,-0.7302315063476562,5.84185205078125
2.618,7070,7986,-8.075642199707032,-0.7326257080078125,5.947196923828125
2.625,7156,7911,-8.01818135986328,-0.7326257080078125,5.691017346191406
2.633,7072,8039,-7.979874133300781,-0.74699091796875,5.846640454101562
2.641,7181,7984,-7.979874133300781,-0.7445967163085937,5.846640454101562
2.649,7107,8092,-7.994239343261718,-0.6416460449218749,5.908889697265625
2.657,7154,8312,-7.977479931640625,-0.6943184814453125,5.777208605957031
2.715,7257,8268,-8.013392956542969,-0.6488286499023437,5.734112976074218
2.723,7186,8372,-7.905653881835937,-0.5961562133789062,5.7125651611328125
2.731,7265,8359,-8.003816149902343,-0.51714755859375,5.72693037109375
2.739,7216,8441,-8.008604553222655,-0.4572925170898437,5.743689782714843
2.747,7276,8458,-8.01818135986328,-0.4644751220703125,5.7149593627929685
2.754,7329,8711,-8.001421948242188,-0.4836287353515625,5.729324572753906
2.813,7259,8781,-8.070853796386718,-0.4955997436523437,5.710170959472656
2.821,7339,8784,-8.080430603027343,-0.6727706665039062,5.72693037109375
2.829,7286,8865,-8.049305981445311,-0.6847416748046875,5.753266589355468
2.837,7349,8886,-8.073247998046874,-0.6919242797851562,5.786785412597656
2.845,7316,8942,-7.975085729980468,-0.7805097412109374,5.820304235839844
2.852,7335,9267,-7.989450939941406,-0.6703764648437499,5.700594152832031
2.911,7395,9291,-8.252813122558594,-0.7876923461914062,5.741295581054687
2.919,7369,9348,-8.17141026611328,-0.7110778930664062,5.65031591796875
2.926,7402,9391,-8.10197841796875,-0.6727706665039062,5.6407391113281244
2.934,7393,9431,-8.190563879394531,-0.8667010009765624,5.66946953125
2.942,7407,9471,-8.1594392578125,-0.7876923461914062,5.734112976074218
2.95,7421,9770,-8.149862451171874,-0.7805097412109374,5.710170959472656
3.008,7415,9815,-8.058882788085937,-0.9457096557617187,5.5449710449218745
3.016,7426,9853,-8.17859287109375,-0.7757213378906249,5.66946953125
3.024,7431,9887,-8.130708837890625,-0.9169792358398436,5.837063647460937
3.032,7429,9932,-7.989450939941406,-0.7996633544921875,5.72693037109375
3.04,7433,9932,-8.185775476074218,-0.8834604125976562,5.729324572753906
3.048,7430,10015,-8.061276989746093,-0.7924807495117187,5.774814404296874
3.055,7440,10300,-8.06367119140625,-0.9528922607421875,5.865794067382812
3.114,7444,10270,-8.10197841796875,-0.9576806640625,5.705382556152343
3.122,7418,10378,-8.147468249511718,-0.8882488159179687,5.647921716308593
3.129,7446,10335,-8.068459594726562,-1.0366893188476562,5.7077767578125
3.137,7394,10464,-8.113949426269532,-0.8667010009765624,5.7077767578125
3.145,7446,10373,-8.1594392578125,-0.9050082275390624,5.5545478515625
3.153,7462,10701,-8.09479581298828,-0.7829039428710937,5.80354482421875
3.211,7401,10851,-8.250418920898436,-0.8475473876953125,5.7125651611328125
3.219,7464,10751,-8.267178332519531,-0.86191259765625,5.693411547851563
3.227,7383,10934,-8.090007409667969,-0.9074024291992187,5.647921716308593
3.235,7466,10840,-8.13310303955078,-0.9002198242187499,5.674257934570313
3.243,7366,11013,-8.176198669433592,-0.833182177734375,5.717353564453124
3.251,7379,11303,-8.147468249511718,-0.7445967163085937,5.741295581054687
3.309,7476,11227,-8.1594392578125,-0.689530078125,5.76523759765625
3.317,7377,11387,-8.212111694335936,-0.7158662963867187,5.698199951171874
3.325,7476,11341,-8.197746484375,-0.679953271484375,5.80354482421875
3.332,7404,11466,-8.142679846191406,-0.7493851196289062,5.679046337890624
3.34,7480,11457,-8.075642199707032,-0.6416460449218749,5.7125651611328125
3.348,7431,11548,-8.078036401367187,-0.5003881469726562,5.5832782714843745
3.356,7426,11855,-8.2743609375,-0.8259995727539062,5.65031591796875
3.414,7488,11880,-8.123526232910155,-0.7948749511718749,5.595249279785156
3.422,7454,11945,-8.12113203125,-0.7230489013671875,5.652710119628906
3.43,7488,11991,-8.106766821289062,-0.7422025146484375,5.6311623046875
3.438,7478,12040,-8.109161022949218,-0.7254431030273437,5.61200869140625
3.446,7492,12084,-8.137891442871092,-0.74699091796875,5.652710119628906
3.453,7499,12417,-8.188169677734374,-0.7422025146484375,5.425260961914062
3.512,7489,12464,-8.233659509277343,-0.7876923461914062,5.588066674804687
3.52,7503,12508,-8.231265307617187,-0.8092401611328125,5.446808776855469
3.528,7503,12546,-8.238447912597655,-0.8451531860351562,5.422866760253906
3.535,7506,12591,-8.238447912597655,-0.8307879760742187,5.6024318847656245
3.543,7508,12607,-8.295908752441406,-0.8307879760742187,5.6407391113281244
3.551,7512,12939,-8.128314636230469,-0.7158662963867187,5.580884069824219
3.61,7514,12980,-8.147468249511718,-0.7278373046875,5.61200869140625
3.617,7515,12971,-8.250418920898436,-0.7230489013671875,5.487510205078125
3.625,7511,13056,-8.231265307617187,-0.6919242797851562,5.542576843261719
3.633,7516,13001,-8.245630517578125,-0.74699091796875,5.521029028320312
3.641,7482,13135,-8.169016064453125,-0.8283937744140625,5.4707507934570305
3.649,7515,13044,-8.21690009765625,-0.7278373046875,5.597643481445312
3.657,7522,13364,-8.303091357421874,-0.8116343627929687,5.511452221679687
3.715,7474,13513,-8.145074047851562,-0.8547299926757812,5.492298608398437
3.723,7525,13403,-8.264784130859374,-0.7326257080078125,5.559336254882812
3.731,7464,13595,-8.243236315917969,-0.7709329345703124,5.533000036621093
3.738,7525,13459,-8.271966735839843,-0.8906430175781249,5.456385583496093
3.746,7438,13676,-8.231265307617187,-0.8044517578125,5.499481213378906
3.754,7461,13974,-8.221688500976562,-0.9624690673828125,5.504269616699219
3.813,7532,13834,-8.298302954101562,-0.8882488159179687,5.391742138671875
3.82,7435,14061,-8.276755139160155,-0.842758984375,5.561730456542969
3.828,7532,13961,-8.336610180664062,-0.833182177734375,5.53539423828125
3.836,7435,14142,-8.279149340820313,-0.7805097412109374,5.499481213378906
3.844,7534,14087,-8.343792785644531,-0.9121908325195311,5.609614489746093
3.852,7539,14371,-8.231265307617187,-0.5051765502929687,5.537788439941406
3.91,7453,14545,-8.32463917236328,-0.5985504150390625,5.645527514648437
3.918,7539,14504,-8.288726147460936,-0.5961562133789062,5.5641246582031245
3.926,7476,14632,-8.288726147460936,-0.6368576416015624,5.511452221679687
3.934,7541,14642,-8.166621862792969,-0.5722141967773438,5.3199160888671875
3.941,7504,14716,-8.310273962402343,-0.6153098266601562,5.353434912109375
3.949,7543,14751,-8.348581188964843,-0.7110778930664062,5.42047255859375
3.957,7548,15063,-8.279149340820313,-0.5817910034179687,5.363011718749999
4.016,7522,15127,-8.25520732421875,-0.5363011718749999,5.494692810058593
4.023,7551,15173,-8.482656481933594,-0.17956512451171874,4.754884497070313
4.031,7544,15218,-8.317456567382813,-0.5578489868164063,5.284003063964843
4.039,7553,15268,-8.228871105957031,-0.737414111328125,5.456385583496093
4.047,7554,15310,-8.128314636230469,-0.6727706665039062,5.324704492187499
4.055,7558,15658,-8.458714465332031,-1.0175357055664063,5.365405920410156
4.113,7559,15703,-8.453926062011718,-1.0869675537109373,5.353434912109375
4.121,7561,15704,-8.312668164062499,-1.0007762939453124,5.291185668945312
4.129,7559,15792,-8.319850769042969,-0.93852705078125,5.284003063964843
4.137,7560,15739,-8.33182177734375,-0.8595183959960937,5.303156677246093
4.144,7537,15879,-8.2743609375,-0.7948749511718749,5.331887097167969
4.152,7565,16213,-8.382100012207031,-0.833182177734375,5.456385583496093
4.211,7568,16175,-8.420407238769531,-0.8547299926757812,5.2265422241210935
4.219,7557,16303,-8.33182177734375,-0.8858546142578124,5.353434912109375
4.227,7569,16211,-8.360552197265624,-0.7948749511718749,5.236119030761718
4.234,7533,16392,-8.372523205566406,-0.7733271362304687,5.279214660644531
4.242,7569,16265,-8.384494213867187,-0.7445967163085937,5.322310290527343
4.25,7509,16480,-8.367734802246094,-0.63206923828125,5.204994409179688
4.258,7531,16801,-8.281543542480469,-0.6081272216796875,5.272032055664062
4.316,7579,16656,-8.398859423828124,-0.6607996582031249,5.1714755859374995
4.324,7518,16891,-8.341398583984375,-0.7733271362304687,5.255272644042968
4.334,7500,16944,-8.355763793945313,-0.7038952880859375,5.233724829101562
4.342,7580,16885,-8.40843623046875,-0.6296750366210937,5.286397265624999
4.35,7512,17031,-8.334215979003906,-0.7781155395507812,5.295974072265625
4.358,7490,17320,-8.327033374023436,-0.6081272216796875,5.379771130371093
4.416,7580,17246,-8.312668164062499,-0.5267243652343749,5.267243652343749
4.424,7509,17394,-8.2743609375,-0.63206923828125,5.293579870605469
4.432,7583,17386,-8.288726147460936,-0.6775590698242188,5.343858105468749
4.44,7537,17471,-8.192958081054687,-0.8164227661132812,5.137956762695312
4.448,7583,17499,-8.20971749267578,-0.8068459594726562,5.4515971801757805
4.455,7588,17801,-8.343792785644531,-0.7805097412109374,5.274426257324219
4.514,7554,17873,-8.372523205566406,-0.6368576416015624,5.248090039062499
4.522,7590,17911,-8.315062365722655,-0.7398083129882812,5.4013189453125
4.529,7579,17960,-8.29351455078125,-0.7206546997070312,5.351040710449219
4.537,7591,18009,-8.377311608886718,-0.6871358764648438,5.363011718749999
4.545,7591,18049,-8.353369592285155,-0.6488286499023437,5.413289953613281
4.553,7592,18361,-8.350975390624999,-0.6440402465820312,5.358223315429687
4.611,7599,18405,-8.398859423828124,-0.5961562133789062,5.303156677246093
4.619,7598,18441,-8.463502868652343,-0.5961562133789062,5.2456958374023435
4.627,7596,18492,-8.413224633789062,-0.5339069702148437,5.240907434082031
4.635,7600,18439,-8.276755139160155,-0.5243301635742187,5.3007624755859375
4.643,7591,18571,-8.29351455078125,-0.4572925170898437,5.353434912109375
4.65,7601,18850,-8.322244970703125,-0.5698199951171875,5.279214660644531
4.709,7606,18754,-8.427589843749999,-0.5458779785156249,5.1714755859374995
4.717,7572,18922,-8.29351455078125,-0.5339069702148437,5.250484240722656
4.725,7607,18774,-8.391676818847655,-0.5578489868164063,5.140350964355468
4.732,7547,18993,-8.398859423828124,-0.5339069702148437,5.157110375976562
4.74,7605,18784,-8.437166650390624,-0.5985504150390625,5.219359619140625
4.748,7530,19059,-8.441955053710936,-0.622492431640625,5.058948107910156
4.756,7541,19298,-8.406042028808594,-0.6200982299804687,5.233724829101562
4.814,7612,19062,-8.307879760742187,-0.6919242797851562,5.1140147460937495
4.822,7514,19356,-8.334215979003906,-0.6823474731445313,4.908113403320312
4.83,7612,19186,-8.413224633789062,-0.7254431030273437,5.087678527832031
4.838,7512,19412,-8.449137658691406,-0.6655880615234374,5.185840795898438
4.846,7615,19297,-8.43956085205078,-0.612915625,5.173869787597656
4.853,7617,19507,-8.506598498535157,-0.7110778930664062,5.197811804199218
4.912,7543,19713,-8.499415893554687,-0.9217676391601562,5.125985754394531
4.92,7627,19642,-8.451531860351562,-0.8858546142578124,5.104437939453125
4.927,7564,19770,-8.44674345703125,-0.8643067993164062,5.176263989257812
4.935,7630,19767,-8.489839086914062,-0.8834604125976562,5.030217687988281
4.943,7594,19823,-8.566453540039062,-0.8379705810546875,4.903325
4.951,7579,20028,-8.499415893554687,-0.6631938598632812,5.099649536132812
5.009,7634,20028,-8.40125362548828,-0.63206923828125,5.066130712890625
5.017,7607,20084,-8.303091357421874,-0.59376201171875,5.116408947753906
5.025,7634,20117,-8.128314636230469,-0.4070142822265625,5.128379956054687
5.033,7627,20145,-8.298302954101562,-0.34237083740234375,5.0182466796875
5.041,7636,20176,-8.374917407226562,-0.3280056274414062,5.106832141113281
5.048,7636,20200,-8.379705810546875,-0.3591302490234375,5.063736511230468
5.056,7642,20445,-8.611943371582031,-0.7038952880859375,4.903325
5.115,7642,20470,-8.583212951660157,-0.6727706665039062,4.987122058105468
5.123,7644,20428,-8.487444885253906,-0.6464344482421874,4.972756848144531
5.13,7643,20506,-8.494627490234375,-0.6009446166992187,4.984727856445312
5.138,7645,20376,-8.712499841308594,-0.5865794067382812,5.147533569335937
5.146,7614,20504,-8.820238916015624,-0.44532150878906246,5.214571215820312
5.154,7644,20543,-8.188169677734374,-0.41898529052734373,5.106832141113281
5.212,7648,20397,-8.24802471923828,-0.411802685546875,5.080495922851562
5.22,7615,20547,-8.24802471923828,-0.3758896606445312,5.137956762695312
5.228,7649,20364,-8.348581188964843,-0.3758896606445312,5.248090039062499
5.236,7592,20553,-8.350975390624999,-0.37828386230468747,5.286397265624999
5.244,7650,20298,-8.468291271972657,-0.49320554199218747,5.315127685546875
5.252,7656,20360,-8.353369592285155,-0.5243301635742187,5.365405920410156
5.31,7597,20579,-8.355763793945313,-0.5506663818359374,5.248090039062499
5.318,7661,20308,-8.29351455078125,-0.622492431640625,5.130774157714844
5.326,7575,20582,-8.339004382324218,-0.6392518432617187,5.116408947753906
5.333,7661,20348,-8.36294639892578,-0.6727706665039062,5.128379956054687
5.341,7559,20583,-8.386888415527343,-0.82360537109375,5.161898779296875
5.349,7665,20407,-8.44674345703125,-0.8451531860351562,5.2456958374023435
5.357,7668,20397,-8.475473876953124,-1.1563994018554686,5.190629199218749
5.415,7568,20598,-8.52335791015625,-1.0845733520507812,5.310339282226562
5.423,7667,20468,-8.678981018066406,-1.0390835205078124,5.310339282226562
5.431,7597,20596,-8.525752111816406,-0.8547299926757812,5.391742138671875
5.439,7669,20544,-8.48505068359375,-0.9145850341796874,5.482721801757812
5.447,7625,20596,-8.322244970703125,-0.7781155395507812,5.358223315429687
5.454,7613,20600,-8.420407238769531,-1.3479355346679687,5.480327600097656
5.513,7671,20561,-8.389282617187499,-1.1947066284179686,5.2433016357421875
5.521,7638,20596,-8.358157995605469,-1.1133037719726562,5.157110375976562
5.529,7671,20600,-8.391676818847655,-1.0749965454101562,5.061342309570312
5.536,7658,20600,-8.43956085205078,-0.9552864624023437,4.967968444824218
5.544,7671,20604,-8.456320263671875,-1.005564697265625,5.068524914550781
5.552,7678,20604,-8.334215979003906,-0.8571241943359375,4.963180041503906
5.61,7670,20595,-8.312668164062499,-0.8116343627929687,5.051765502929687
5.618,7675,20602,-8.300697155761718,-0.8451531860351562,5.066130712890625
5.626,7675,20559,-8.403647827148436,-0.8714894042968749,5.216965417480468
5.634,7675,20603,-8.394071020507813,-1.0414777221679687,5.063736511230468
5.642,7680,20504,-8.578424548339843,-0.9648632690429687,5.231330627441406
5.65,7684,20543,-8.482656481933594,-0.8307879760742187,5.0757075195312495
5.708,7680,20624,-8.465897070312499,-0.8164227661132812,5.118803149414062
5.716,7685,20471,-8.355763793945313,-0.852335791015625,5.066130712890625
5.724,7646,20627,-8.415618835449218,-0.7637503295898437,5.035006091308594
5.731,7685,20415,-8.398859423828124,-0.7134720947265625,5.140350964355468
5.739,7623,20624,-8.341398583984375,-0.7134720947265625,5.185840795898438
5.747,7686,20360,-8.427589843749999,-0.7134720947265625,5.231330627441406
5.755,7687,20375,-8.463502868652343,-0.6560112548828124,5.195417602539062
5.813,7617,20629,-8.499415893554687,-0.7278373046875,5.097255334472656
5.821,7686,20347,-8.525752111816406,-0.6775590698242188,5.183446594238281
5.829,7588,20625,-8.580818749999999,-0.7876923461914062,5.085284326171875
5.837,7687,20427,-8.437166650390624,-0.7637503295898437,5.202600207519531
