Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
59.315,5984,12072,-19.6133,-0.8403647827148437,14.439430212402343
59.323,7647,11746,-19.6133,0.7445967163085937,19.61270144958496
59.331,9898,11896,19.61270144958496,11.154585534667968,19.61270144958496
59.338,12543,11218,-4.537012145996093,-8.628702783203124,5.65031591796875
59.346,13976,11105,-4.012681982421875,3.308786694335937,3.201047619628906
59.354,14436,9546,-16.54153927001953,-1.5298948608398437,12.911929553222656
59.413,15030,10462,-19.6133,9.270348828125,8.097190014648437
59.421,14513,12048,-19.6133,0.3902548706054687,-5.590460876464843
59.428,14970,12286,-19.6133,1.3335703247070312,2.85388837890625
59.436,14708,12404,-9.579200842285156,0.4572925170898437,0.14604630126953125
59.444,15032,11918,2.003946789550781,-8.935160595703124,-2.9664158569335934
59.452,11127,8457,7.620743884277343,0.2657563842773437,-9.162609753417968
59.511,9278,8557,-12.045228552246092,7.8721350585937495,-4.2497079467773435
59.518,9079,9312,-19.6133,8.09479581298828,-6.555324145507812
59.526,8711,10836,-19.6133,-14.700398193359375,-19.6133
59.534,8296,11921,-19.6133,5.073313317871094,-14.635754748535156
59.542,7739,12205,-10.541669909667968,-10.752359655761719,-10.673351000976561
59.55,7258,12109,10.194510668945313,-4.302380383300781,-14.956577770996093
59.557,18738,11055,-12.160150231933594,5.4515971801757805,19.61270144958496
59.616,20655,11101,-5.523423229980469,-19.38824504394531,19.565415966796873
59.624,20527,11128,-8.588001354980468,-0.63206923828125,12.028469140624999
59.632,19381,11202,-17.87510959472656,12.205640063476562,15.73708751220703
59.64,18309,11694,-19.6133,7.240065820312499,16.994043383789062
59.647,17806,12645,-19.6133,18.99978582458496,12.004527124023436
59.655,16227,12420,4.649539624023437,7.893682873535155,4.836287353515624
59.714,15937,11830,6.658274816894531,7.232883215332031,12.947842578125
59.722,15661,11035,2.8467057739257813,-10.419565624999999,11.549628808593749
59.729,15049,10633,-1.3359645263671873,-9.904812268066406,11.334150659179686
